ID,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
2203868,Dealer,0,0,2,BHK,1275.218881,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,67
2203869,Builder,0,0,2,BHK,817.3207037,1,0,"West Tambaram,Chennai",12.93,80.11,30.2
2203870,Dealer,0,0,2,BHK,972.972973,1,1,"Powai,Lalitpur",19.12,72.91,180
2203871,Dealer,0,0,3,BHK,2530.730296,1,1,"Whitefield,Bangalore",12.9958935,77.761394,210
2203872,Dealer,0,0,3,BHK,1718.213058,1,1,"Lokhandwala Kandivali East,Lalitpur",19.1955,72.8728,270
2203873,Dealer,0,0,1,BHK,612.8848347,1,1,"Lohegaon,Pune",18.595456,73.946088,21.5
2203874,Dealer,0,0,2,BHK,972.6049603,1,1,"Powai,Lalitpur",19.12,72.91,180
2203875,Dealer,1,1,4,BHK,2249.10036,0,1,"Kandivali (East),Mumbai",19.1955,72.8728,450
2203876,Dealer,1,0,3,BHK,875,0,1,"Arrah,Durgapur",23.55,87.32,17.5
2203877,Dealer,0,0,2,BHK,924.1755934,1,1,"Guduvancheri,Chennai",12.842686,80.063733,44
2203878,Dealer,0,0,2,BHK,1263.523957,1,1,"Sector 70 Faridabad,Faridabad",28.340575,77.348933,32.7
2203879,Owner,0,0,2,BHK,1079.812207,1,1,"Marripalem,Visakhapatnam",17.741536,83.252042,46
2203880,Dealer,0,0,2,BHK,1000,1,1,"Madambakkam,Chennai",12.900422,80.159352,43.9
2203881,Owner,0,0,1,BHK,500,1,1,"shivaji nagar dahivali,Karjat",18.928027,73.147112,17
2203882,Dealer,0,0,3,BHK,1815.248084,1,1,"Mahaganapathy Nagar,Bangalore",12.96991,77.59796,90
2203883,Owner,0,0,10,BHK,42500,1,1,"Dharga,Hosur",12.72,77.82,0.85
2203884,Dealer,0,0,2,BHK,750.085237,1,1,"Rajarhat,Kolkata",22.54111,88.33778,22
2203885,Dealer,0,0,2,BHK,1135.190918,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,66
2203886,Dealer,0,0,2,BHK,820.1892744,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,26
2203887,Dealer,1,1,2,BHK,1118.604651,0,0,"Zirakpur,Chandigarh",30.662283,76.822397,48.1
2203888,Dealer,0,1,2,BHK,1208.062253,1,1,"Ghodbunder Road,Mumbai",28.743724,76.811315,94.7
2203889,Owner,0,0,2,BHK,1100.173712,1,1,"Sikandra,Agra",27.216013,77.950834,38
2203890,Dealer,1,1,2,BHK,47602.51897,0,0,"Balkum,Maharashtra",19.222101,72.988231,9600
2203891,Dealer,0,0,2,BHK,819.5926285,1,1,"Ankur Vihar,Ghaziabad",28.66667,77.41667,16.9
2203892,Dealer,0,1,3,BHK,1687.721071,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,66.8
2203893,Dealer,0,1,2,BHK,1550.137252,1,1,"Sector-104 Gurgaon,Gurgaon",28.474616,76.990309,96
2203894,Dealer,0,0,3,BHK,1624.721249,1,1,"NH-8,Dharuhera",12.973237,77.646859,51
2203895,Owner,0,0,3,BHK,1867.413632,1,1,"KT Nagar,Nagpur",21.174686,79.045846,80
2203896,Owner,0,0,3,BHK,2300.613497,1,1,"Chala,Vapi",20.386816,72.901148,60
2203897,Owner,0,0,2,BHK,1240.149316,1,1,"Jagatpura,Jaipur",26.832353,75.841749,29.9
2203898,Builder,1,1,2,BHK,1150.673035,0,0,"Cunchelim,Goa",15.40194,74.04333,53
2203899,Owner,0,0,2,BHK,985.0789512,1,1,"Periyar Nagar,Erode",11.33266,77.723634,68
2203900,Owner,0,0,2,BHK,1050.175029,1,1,"Horamavu,Bangalore",13.0318,77.6583,45
2203901,Dealer,0,0,2,BHK,1145.093492,1,1,"Shankar Kalat Nagar,Pune",19.957301,73.839897,79
2203902,Dealer,0,0,3,BHK,1153.039832,1,1,"Santoshpur,Kolkata",22.491938,88.386889,66
2203903,Dealer,0,1,4,BHK,2191.113816,1,0,"Sarjapur Road,Bangalore",12.86,77.786,180
2203904,Dealer,0,0,2,BHK,1050.119332,1,1,"Jagatpura,Jaipur",26.832353,75.841749,22
2203905,Dealer,0,1,3,BHK,1954.022989,1,1,"Ramprastha Greens,Ghaziabad",28.651918,77.348794,170
2203906,Dealer,0,1,4,BHK,4247.460757,1,0,"Sarjapur Road,Bangalore",12.86,77.786,230
2203907,Owner,0,0,2,BHK,792.9515419,1,1,"Tngo colony, nanganallur,Chennai",12.9779,80.189,45
2203908,Dealer,0,1,4,BHK,2026.184539,1,0,"Sarjapur Road,Bangalore",12.86,77.786,130
2203909,Dealer,0,1,4,BHK,2113.01618,1,1,"Powai,Lalitpur",19.12,72.91,700
2203910,Dealer,0,1,3,BHK,2706.486234,1,1,"Talaghattapura,Bangalore",12.8682,77.5321,290
2203911,Dealer,1,0,2,BHK,735.1351351,0,1,"Sector V - Salt Lake,Kolkata",22.54111,88.33778,27.2
2203912,Dealer,0,0,5,BHK,2928.147759,1,1,"Vasant Vihar,Mumbai",19.043732,72.90372,390
2203913,Dealer,0,1,3,BHK,900.8622539,1,1,"Malad (West),Mumbai",19.1849,72.8347,210
2203914,Dealer,0,0,1,BHK,640,1,1,"Sector 17 Ulwe,Lalitpur",18.964489,73.019574,44
2203915,Dealer,0,1,2,BHK,986.6798224,1,1,"Manpada,Mumbai",19.239813,72.962722,160
2203916,Dealer,0,0,4,BHK,2300.034329,1,1,"Vile Parle (West),Maharashtra",19.103831,72.837361,670
2203917,Owner,0,0,2,BHK,1000,1,1,"Santa Inez,Panaji",15.488365,73.819757,75
2203918,Dealer,0,0,3,BHK,1250,1,1,"Ayyanthole,Thrissur",10.526103,76.19383,58
2203919,Dealer,0,0,2,BHK,1050.052503,1,1,"Sector 18 Kamothe,Lalitpur",28.568846,77.324966,90
2203920,Owner,0,0,2,BHK,850.1335924,1,1,"City Center,Gwalior",26.209302,78.194369,35
2203921,Dealer,0,0,1,BHK,610.035077,1,1,"Kandivali (East),Lalitpur",19.1955,72.8728,80
2203922,Dealer,0,0,2,BHK,884.9557522,1,1,"Rajarhat,Kolkata",22.54111,88.33778,22
2203923,Dealer,0,0,2,BHK,1000,1,1,"Sector-8 Kharghar,Maharashtra",19.030318,73.070892,95
2203924,Dealer,0,1,3,BHK,2800,1,1,"Balewadi,Pune",18.097689,74.735239,280
2203925,Owner,0,0,3,BHK,1650.165017,1,1,"Manglam City,Jaipur",26.91667,75.86667,25
2203926,Dealer,0,0,2,BHK,1150.012778,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,90
2203927,Dealer,0,0,3,BHK,1446.654611,1,1,"Caranzalem,Goa",15.462648,73.804488,120
2203928,Owner,0,0,3,BHK,1436.053387,1,1,"Thubarahalli,Bangalore",12.952357,77.722506,85
2203929,Owner,1,1,2,BHK,1149.825784,0,1,"Sector - 51 Bhiwadi,Bhiwadi",28.78333,76.13333,33
2203930,Dealer,0,0,3,BHK,1950.014625,1,1,"Worli,Lalitpur",19.0167,72.8167,600
2203931,Builder,1,1,2,BHK,1048.888889,0,0,"KR Puram,Bangalore",13.010349,77.712151,47.2
2203932,Dealer,0,0,4,BHK,2829.945974,1,1,"Baner,Pune",18.558319,73.77588,220
2203933,Dealer,1,1,3,BHK,2491.376006,0,1,"Sector-82 Mohali,Mohali",30.654128,76.732427,130
2203934,Owner,0,0,2,BHK,1000,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,27
2203935,Dealer,0,1,4,BHK,3454.545455,1,1,"Mohali,Chandigarh",30.696627,76.693764,190
2203936,Builder,1,1,2,BHK,718.530524,0,0,"Savarkar Nagar,Lalitpur",20.013202,73.753094,26.6
2203937,Dealer,0,0,3,BHK,2183.470106,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.357227,74.5
2203938,Dealer,0,0,1,BHK,665.0041563,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,120
2203939,Owner,0,0,3,BHK,1625,1,1,"VIP Road Vesu,Surat",21.143354,72.770931,65
2203940,Dealer,0,0,2,BHK,750.3410641,1,1,"Kalwar Road,Jaipur",26.9883,75.5846,11
2203941,Dealer,0,1,3,BHK,908.0226472,1,1,"Bhadra Nagar,Mumbai",18.96667,72.83333,85
2203942,Dealer,0,1,4,BHK,2361.111111,1,0,"sector-121 Noida,Noida",28.602325,77.401994,170
2203943,Owner,0,0,2,BHK,900.0163639,1,1,"Ram Nagar North Extension,Chennai",17.719321,83.30872,55
2203944,Owner,0,0,3,BHK,1566.951567,1,1,"Perumalpuram,Tirunelveli",8.72889,77.70806,55
2203945,Dealer,0,0,2,BHK,1020.10201,1,1,"Subhanpura,Vadodara",22.318485,73.162544,34
2203946,Dealer,0,0,2,BHK,1012.01771,1,1,"Sector-13 Kopar Khairane,Lalitpur",29.134525,75.734764,160
2203947,Owner,0,0,2,BHK,1000,1,1,"Uttarahalli,Bangalore",12.90579,77.54264,55
2203948,Owner,0,0,3,BHK,1150.202977,1,1,"Vidhyadhar Nagar,Jaipur",26.959353,75.779194,51
2203949,Dealer,1,1,3,BHK,1499.250375,0,1,"Konanakunte,Bangalore",12.8855,77.5638,130
2203950,Owner,0,0,4,BHK,1350.074254,1,1,"Mullanpur,Chandigarh",30.73528,76.79111,100
2203951,Owner,0,0,3,BHK,1685.20391,1,1,"Sector-137 Noida,Noida",28.506454,77.409568,100
2203952,Owner,0,0,2,BHK,1200,1,1,"Sahakara Nagar,Bangalore",13.064,77.58,60
2203953,Dealer,0,0,3,BHK,1690.095847,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,52.9
2203954,Dealer,0,0,3,BHK,1390.008058,1,1,"Kakadev,Kanpur",26.476277,80.289155,69
2203955,Dealer,0,0,2,BHK,1209.904333,1,1,"Harlur Road,Bangalore",12.904179,77.665897,86
2203956,Owner,0,0,2,BHK,1100.28293,1,1,"Palakwadi,Wardha",20.75,78.61667,35
2203957,Owner,0,0,3,BHK,1550.208237,1,1,"Kaulagarh,Dehradun",30.353144,78.013118,67
2203958,Dealer,0,1,3,BHK,1572.09033,1,1,"Sector 80 Faridabad,Faridabad",28.381971,77.347688,54.3
2203959,Owner,0,0,2,BHK,1170.062538,1,1,"Amruthnagar,Bangalore",12.96991,77.59796,58
2203960,Dealer,1,1,2,BHK,1265.051059,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,83
2203961,Dealer,0,0,3,BHK,1048.284625,1,1,"Lal Kuan,Ghaziabad",28.634537,77.471342,33
2203962,Dealer,0,0,3,BHK,1983.111566,1,1,"Sector-54 Gurgaon,Gurgaon",28.440728,77.114195,310
2203963,Dealer,0,0,3,BHK,1075.268817,1,1,"Mahamayatala,Kolkata",22.54111,88.33778,34
2203964,Dealer,0,0,5,BHK,8300.084457,1,1,"Shanthala Nagar,Bangalore",12.9732,77.5999,2850
2203965,Dealer,1,1,2,BHK,1057.195953,0,1,"Moshi,Pune",18.669919,73.853723,51.2
2203966,Dealer,0,0,3,BHK,1700.198356,1,1,"Sector-5 Ulwe,Maharashtra",19.148338,72.995687,120
2203967,Dealer,0,0,1,BHK,528.7009063,1,0,"Ajmer Road,Jaipur",26.928785,75.828002,14
2203968,Dealer,0,1,2,BHK,1100.110011,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,60
2203969,Dealer,1,0,1,BHK,645.0572488,0,1,"Sector 23 Ulwe,Lalitpur",28.509982,77.05185,40
2203970,Dealer,0,0,2,BHK,1045.016077,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,26
2203971,Dealer,1,1,3,BHK,1005.90972,0,0,"Mahalaxmi,Mumbai",18.978006,72.806154,480
2203972,Owner,0,0,2,BHK,684.9315068,1,1,"Kalyanpur,Rudrapur",29.296099,78.858737,15
2203973,Dealer,0,1,3,BHK,1575.324331,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,59.5
2203974,Dealer,1,1,2,BHK,1080,0,0,"Keshav Nagar,Pune",27.16726,75.709505,70.2
2203975,Dealer,0,1,4,BHK,3119.75042,1,1,"Sector-121 Mohali,Mohali",30.696627,76.693764,130
2203976,Owner,0,0,1,BHK,700.3257329,1,1,"Kaliyabid,Bhavnagar",21.765,72.13694,12.9
2203977,Dealer,0,0,1,BHK,500,1,1,"Kalyan (West),Mumbai",19.245347,73.124577,45
2203978,Dealer,0,1,3,BHK,1100.203114,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,32.5
2203979,Dealer,0,1,1,BHK,660.0264011,1,1,"Sector-18 Ulwe,Lalitpur",28.5706,77.3239,55
2203980,Owner,0,0,3,BHK,1700.17374,1,1,"Malviya Nagar,Jaipur",26.850391,75.814198,68.5
2203981,Dealer,1,1,2,BHK,848.6486486,0,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,31.4
2203982,Owner,0,0,3,BHK,1706.06873,1,1,"Padur,Chennai",19.894104,102.136839,70
2203983,Dealer,0,1,2,BHK,967.4675739,1,1,"Nagarbhavi,Bangalore",12.957468,77.516563,45.5
2203984,Dealer,1,0,3,BHK,1376.699029,0,0,"New Town,Kolkata",22.5922,88.484911,70.9
2203985,Dealer,0,0,2,BHK,1202.711568,1,1,"Sector-58 Seawoods,Lalitpur",28.606007,77.359111,220
2203986,Dealer,0,0,4,BHK,2687.208886,1,1,"Worli,Lalitpur",19.0167,72.8167,1050
2203987,Dealer,0,0,1,BHK,620.0093941,1,1,"Thane West,Lalitpur",19.18,72.96333,66
2203988,Dealer,0,1,2,BHK,592.1052632,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,26.1
2203989,Owner,0,0,3,BHK,1840.324763,1,1,"Race Course Road,Vadodara",22.3146,73.1643,68
2203990,Dealer,1,1,4,BHK,3333.015903,0,0,"Sector-59 Gurgaon,Gurgaon",28.406685,77.105253,350
2203991,Owner,0,1,2,BHK,1082.083784,1,1,"Sector-137 Noida,Noida",28.506454,77.409568,70
2203992,Dealer,0,0,2,BHK,1099.975556,1,1,"4th T block Jayanagar,Bangalore",12.925,77.595,45
2203993,Dealer,0,0,3,BHK,2979.145978,1,1,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,300
2203994,Owner,0,0,2,BHK,1600.312256,1,1,"Althan,Surat",21.151992,72.81002,61.5
2203995,Dealer,0,0,2,BHK,1050.019091,1,1,"Dahisar (East),Lalitpur",19.256471,72.868815,110
2203996,Owner,0,1,4,BHK,1795.255396,1,1,"Uttardhauna,Lucknow",26.86056,80.91583,84
2203997,Dealer,0,1,2,BHK,1230.555983,1,1,"Hennur Road,Bangalore",13.0306,77.6485,79.9
2203998,Dealer,0,0,3,BHK,1782.334385,1,1,"Kundli,Sonipat",28.874383,77.113251,45.2
2203999,Owner,0,0,2,BHK,1055.130572,1,1,"Noida Extension,Noida",28.579004,77.431173,40
2204000,Dealer,0,1,3,BHK,1697.924481,1,1,"Pratap Nagar,Jaipur",26.807408,75.838659,67.9
2204001,Dealer,0,0,3,BHK,1185.22602,1,1,"New Nawpara,Kolkata",22.55361,87.984436,43
2204002,Owner,0,0,3,BHK,1500.326158,1,1,"Brindavan Nagar,Hosur",12.72,77.82,46
2204003,Owner,0,0,1,BHK,529.7209867,1,1,"New Mehul Nagar,Jamnagar",22.47,70.07,13.1
2204004,Dealer,0,0,3,BHK,2051.158301,1,1,"Vesu,Surat",21.143354,72.770931,85
2204005,Builder,1,1,2,BHK,363.4152932,0,0,"Karjat,Mumbai",18.96667,72.83333,26.9
2204006,Dealer,1,1,2,BHK,446.1420932,0,0,"Vartak Nagar,Lalitpur",24.69028,78.41889,58.4
2204007,Dealer,1,0,3,BHK,3223.961312,0,1,"Cunningham Road,Bangalore",12.985866,77.595663,620
2204008,Owner,0,0,3,BHK,1349.872309,1,1,"Patrakar Colony,Jaipur",22.471606,70.061222,37
2204009,Owner,0,0,1,BHK,595.1068988,1,1,"Bhim Nagar,Pune",17.926,73.8013,27
2204010,Dealer,0,0,4,BHK,2121.640736,1,1,"Jessore Road,Kolkata",22.54111,88.33778,120
2204011,Dealer,0,0,3,BHK,2430.274274,1,1,"Hebbal,Bangalore",13.04034,77.591347,210
2204012,Dealer,0,0,3,BHK,1210.464662,1,1,"Kotra,Ajmer",26.474702,74.595478,31
2204013,Owner,0,0,2,BHK,1035.001882,1,1,"Kenchenahalli,Bangalore",13.1195,77.5837,55
2204014,Dealer,0,0,2,BHK,1174.989509,1,1,"HBR Layout,Bangalore",13.037343,77.628291,56
2204015,Dealer,0,1,3,BHK,1757.706869,1,1,"sector-121 Noida,Noida",28.602325,77.401994,130
2204016,Dealer,0,0,2,BHK,1161.784288,1,1,"UIT,Bhiwadi",28.2102,76.8606,34.9
2204017,Dealer,1,1,3,BHK,134517.7665,0,0,"Sholinganallur,Chennai",12.90015,80.22791,9540
2204018,Dealer,0,0,3,BHK,1625.135428,1,1,"Sector-77 Noida,Noida",28.568096,77.390253,90
2204019,Dealer,0,0,3,BHK,1467.933492,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,30.9
2204020,Owner,0,0,2,BHK,898.3156581,1,1,"Mala,Thrissur",10.52,76.21,28.8
2204021,Dealer,0,1,2,BHK,1020.007846,1,1,"Mira Road,Lalitpur",19.283359,72.864964,78
2204022,Owner,0,0,3,BHK,1572.018078,1,1,"Mogappair West,Chennai",13.077741,80.164903,160
2204023,Dealer,1,0,2,BHK,1004.1841,0,1,"Bidhannagar,Durgapur",22.58,88.42,21.6
2204024,Dealer,1,1,2,BHK,478.3544607,0,1,"Sector 85 Faridabad,Faridabad",28.406152,77.355951,20
2204025,Owner,0,1,4,BHK,2678.874195,1,1,"Piplya Kumar,Indore",22.761472,75.911242,79
2204026,Dealer,0,1,2,BHK,1353.053702,1,1,"Bhakti Park,Lalitpur",19.02767,72.88001,290
2204027,Owner,0,0,1,BHK,356.9303986,1,1,"Gandhigram,Rajkot",22.308966,70.776713,18
2204028,Owner,0,0,3,BHK,1223.34848,1,1,"Thrippunithura,Ernakulam",9.946434,76.347436,35
2204029,Dealer,0,0,4,BHK,4150.607768,1,1,"Sector-104 Noida,Noida",28.537227,77.370417,420
2204030,Dealer,0,0,2,BHK,1099.796334,1,1,"6th Phase JP Nagar,Bangalore",35,136,54
2204031,Owner,0,0,2,BHK,446.8980021,1,1,"Rashmi Khand Sharda Nagar,Lucknow",26.780508,80.929056,17
2204032,Dealer,1,1,3,BHK,1024.06554,0,0,"Parel,Lalitpur",18.996549,72.842967,440
2204033,Owner,0,0,1,BHK,618.0694419,1,1,"Pallikaranai,Chennai",12.9377,80.2153,34
2204034,Dealer,0,0,2,BHK,1270.207852,1,1,"Vijay Nagar,Ghaziabad",28.650735,77.4224,33
2204035,Owner,0,1,2,BHK,840.1453224,1,1,"Betegaon,Palghar",19.7833,72.7833,37
2204036,Owner,0,0,2,BHK,734.9011224,1,1,"NEAR GURUDWARA,Jamnagar",22.47,70.07,27.5
2204037,Owner,0,0,2,BHK,1000,1,1,"Santhekatte,Udupi",13.33222,74.74611,35
2204038,Dealer,0,0,2,BHK,1150.097466,1,1,"NIBM,Pune",18.475864,73.890009,59
2204039,Owner,0,0,2,BHK,1050.252592,1,1,"Kengeri Satellite Town,Bangalore",12.91,77.48,39.5
2204040,Dealer,1,1,2,BHK,724.492855,0,1,"Powai,Mumbai",19.12,72.91,290
2204041,Owner,0,1,1,BHK,534.0646651,1,1,"Devkhope,Palghar",19.729989,72.808779,18.5
2204042,Dealer,0,0,1,BHK,600,1,1,"Sinhgad Road,Pune",19.164548,73.527868,48
2204043,Dealer,1,0,3,BHK,1378.461538,0,1,"Jeppinamogaru,Mangalore",12.848056,74.866457,44.8
2204044,Owner,0,0,3,BHK,1177.336277,1,1,"Sector 21C Faridabad,Faridabad",28.4317,77.2987,80
2204045,Dealer,1,1,3,BHK,1598.113208,0,0,"Nolambur,Chennai",13.071197,80.170051,84.7
2204046,Dealer,1,0,3,BHK,1103.102476,0,1,"Barrackpore,Kolkata",22.75,88.36667,35.2
2204047,Dealer,0,0,3,BHK,1559.746211,1,1,"Sector-77 Noida,Noida",28.568096,77.390253,88.5
2204048,Dealer,0,1,2,BHK,1329.080276,1,1,"Mira Bhayandar,Mumbai",19.259521,72.883037,100
2204049,Dealer,0,0,2,BHK,1089.060987,1,1,"Patia,Bhubaneswar",20.353795,85.82102,45
2204050,Dealer,0,0,1,BHK,741.0684659,1,1,"Sector 5 Ulwe,Lalitpur",22.575343,88.433715,67
2204051,Dealer,0,0,3,BHK,1299.873623,1,1,"HSR Layout,Bangalore",12.91,77.64,72
2204052,Owner,0,0,3,BHK,1304.064334,1,1,"Sowripalayam,Coimbatore",11.013335,77.009775,60
2204053,Dealer,1,1,3,BHK,1284.895544,0,0,"Sector-150 Noida,Noida",28.429614,77.481711,69.5
2204054,Owner,0,0,3,BHK,2000,1,1,"Alkapuri,Vadodara",22.31055,73.1695,70
2204055,Dealer,0,1,3,BHK,1602.067183,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,62
2204056,Dealer,0,0,3,BHK,1539.201539,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,32
2204057,Dealer,0,0,2,BHK,1015.123265,1,1,"Rajkumar Layout,Bangalore",12.531147,76.904285,49
2204058,Owner,0,0,3,BHK,1200,1,1,"Kolar Road,Bhopal",23.163669,77.422617,30
2204059,Dealer,1,1,1,BHK,391.9860627,0,1,"Virar West,Lalitpur",19.4559,72.8114,27
2204060,Dealer,0,1,2,BHK,1303.930968,1,1,"Yelahanka,Bangalore",13.11389,77.59833,68
2204061,Owner,0,0,2,BHK,1049.810141,1,1,"Uttarahalli,Bangalore",12.90579,77.54264,47
2204062,Dealer,0,0,4,BHK,2200.62351,1,1,"R.S.Puram,Coimbatore",11.013061,76.950136,120
2204063,Dealer,0,0,2,BHK,1000,1,1,"Mansarovar,Jaipur",26.8626,75.7633,32.9
2204064,Dealer,0,0,1,BHK,650.0893873,1,1,"Sector-18 Ulwe,Mumbai",18.973908,73.025106,40
2204065,Owner,0,0,2,BHK,940.3107114,1,1,"Duggirala,Tenali",16.243,80.64,23
2204066,Owner,0,1,3,BHK,1584.835301,1,1,"Uttardhauna,Lucknow",26.86056,80.91583,51
2204067,Dealer,0,1,2,BHK,1203.208556,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,45
2204068,Dealer,0,0,2,BHK,1107.726392,1,1,"BTM Layout,Bangalore",12.96991,77.59796,40
2204069,Dealer,0,0,5,BHK,4133.333333,1,0,"Iblur Village,Bangalore",12.91668,77.59196,310
2204070,Owner,0,0,2,BHK,1185.067514,1,1,"Murugeshpalya,Bangalore",12.9576,77.6562,74.6
2204071,Owner,0,1,2,BHK,1260.239445,1,1,"Bommasandra,Bangalore",12.82,77.69,40
2204072,Owner,0,0,2,BHK,2000,1,1,"Old Perungalathur,Chennai",12.9182,80.0824,34.4
2204073,Dealer,0,0,3,BHK,2511.128867,1,1,"Magarpatta,Pune",18.510861,73.926175,220
2204074,Owner,0,0,2,BHK,780.1161103,1,1,"Jyoti Nagar,Aurangabad",29.974075,76.841097,43
2204075,Dealer,0,0,2,BHK,1265.022138,1,1,"Whitefield,Bangalore",12.9958935,77.761394,60
2204076,Dealer,1,1,3,BHK,1369.387755,0,1,"Sector-144 Noida,Noida",28.493232,77.434566,67.1
2204077,Owner,0,1,4,BHK,2149.959688,1,1,"Sector-104 Mohali,Mohali",30.652036,76.686017,80
2204078,Dealer,0,1,1,BHK,730.0053677,1,1,"kavesar,Maharashtra",18.96,72.82,68
2204079,Builder,0,0,2,BHK,866.9527897,1,0,"Madhyamgram,Kolkata",22.7,88.45,30.3
2204080,Dealer,0,1,3,BHK,2100.105005,1,1,"Ghansoli,Maharashtra",19.126499,72.99956,300
2204081,Dealer,1,1,2,BHK,587.061841,0,0,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,20.6
2204082,Dealer,0,1,2,BHK,1274.285714,1,1,"Bannerghatta Road,Bangalore",12.808137,77.58308,66.9
2204083,Dealer,0,0,2,BHK,904.9773756,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,60
2204084,Dealer,0,1,3,BHK,1507.055761,1,1,"Sarjapur Road,Bangalore",12.86,77.786,110
2204085,Dealer,0,1,1,BHK,675.0807162,1,1,"Ulwe,Lalitpur",24.69028,78.41889,46
2204086,Dealer,0,1,2,BHK,1050.080775,1,1,"Mira Road East,Mumbai",19.2836,72.8675,78
2204087,Dealer,0,0,1,BHK,610.0040667,1,1,"Naupada,Maharashtra",18.96,72.82,90
2204088,Builder,1,1,2,BHK,686.5475995,0,0,"Pisoli,Pune",18.440853,73.90536,41.9
2204089,Dealer,1,1,3,BHK,3020.279016,0,1,"Sector-78 Noida,Noida",28.560719,77.386208,210
2204090,Dealer,0,0,2,BHK,1221.166893,1,1,"Electronic City,Bangalore",12.8458,77.6727,63
2204091,Owner,0,0,2,BHK,1212.121212,1,1,"Harlur Road,Bangalore",12.904179,77.665897,68
2204092,Dealer,0,0,2,BHK,1243.108661,1,1,"Pallikaranai,Chennai",12.9377,80.2153,69.9
2204093,Owner,0,0,3,BHK,1312.718786,1,1,"Sundarpada,Bhubaneswar",20.230195,85.816005,45
2204094,Dealer,0,0,2,BHK,900.2057613,1,1,"Sector-49 Noida,Noida",28.564519,77.366816,17.5
2204095,Dealer,1,1,6,BHK,3280.182232,0,1,"Panch Pakhadi,Maharashtra",20.928222,79.842268,360
2204096,Owner,0,0,2,BHK,592.0783993,1,1,"Ganga Nagar,Meerut",29.005329,77.755632,29
2204097,Dealer,0,1,2,BHK,826.0118645,1,1,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,110
2204098,Dealer,1,0,3,BHK,1138.747378,0,1,"Madhyamgram,Kolkata",22.7,88.45,38
2204099,Owner,1,1,2,BHK,1150.086256,0,1,"Panathur,Bangalore",12.9381,77.7042,60
2204100,Owner,0,0,2,BHK,1190.003967,1,1,"Whitefield,Bangalore",12.9958935,77.761394,60
2204101,Owner,0,0,1,BHK,575.0798722,1,1,"Oragadam,Chennai",13.09,80.27,18
2204102,Dealer,1,1,3,BHK,1019.85722,0,1,"Thane West,Maharashtra",19.18,72.96333,170
2204103,Dealer,0,0,2,BHK,1163.56383,1,1,"Sector-34A Kharghar,Lalitpur",30.723966,76.766104,140
2204104,Owner,0,0,3,BHK,1275.167785,1,1,"Banashankari Stage III,Bangalore",12.9223,77.5532,57
2204105,Dealer,0,0,2,BHK,1000,1,1,"Sector-17 Kalamboli,Lalitpur",30.739541,76.782158,80
2204106,Owner,0,0,2,BHK,1505.069708,1,1,"Ram Nagar,Ghaziabad",28.691959,76.937293,95
2204107,Builder,0,1,4,BHK,3259.259259,1,0,"Sector-110 Gurgaon,Gurgaon",28.503556,77.020124,220
2204108,Owner,0,0,2,BHK,1255.230126,1,1,"Rajkishor Nagar,Bilaspur",22.084258,82.186452,33
2204109,Owner,0,0,2,BHK,1100.029334,1,1,"Southern Avenue,Kolkata",22.54111,88.33778,150
2204110,Dealer,0,0,3,BHK,1260.040951,1,1,"Banashankari,Bangalore",12.96991,77.59796,80
2204111,Dealer,0,0,3,BHK,1740,1,1,"Sector-2 Vaishali,Ghaziabad",28.6423,77.3445,87
2204112,Dealer,0,1,3,BHK,3205.128205,1,1,"Sector-108 Noida,Noida",28.526624,77.376718,190
2204113,Owner,0,0,2,BHK,1230.11317,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,75
2204114,Dealer,0,1,3,BHK,1083.619288,1,0,"Pokhran-2,Mumbai",18.96667,72.83333,240
2204115,Dealer,0,0,3,BHK,1689.860835,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,85
